Date,MSCI_World,MSCI_EM
2021-07-12,4694.6836,47.6561
2021-07-13,4714.1724,47.7006
2021-07-14,4694.6836,47.9051
2021-07-15,4670.6987,48.0207
2021-07-16,4684.1904,47.6472
2021-07-19,4614.7314,46.8470
2021-07-20,4693.1851,46.9982
2021-07-21,4713.1729,47.3005
2021-07-22,4703.6797,47.3894
2021-07-23,4750.6494,46.6870
2021-07-26,4735.6582,45.7979
2021-07-27,4682.1919,44.8732
2021-07-28,4705.6782,46.0913
2021-07-29,4708.1758,46.3225
2021-07-30,4701.6802,45.8779
2021-08-02,4727.1655,46.2069
2021-08-03,4705.6782,46.4025
2021-08-04,4720.1689,46.6425
2021-08-05,4731.1626,46.5714
2021-08-06,4751.6494,46.1802
2021-08-09,4753.1489,46.3313
2021-08-10,4763.1436,46.3936
2021-08-11,4764.1426,46.5181
2021-08-12,4782.6323,46.1091
2021-08-13,4797.6226,45.9935
2021-08-16,4778.1343,45.5756
2021-08-17,4797.6226,44.7398
2021-08-18,4793.6240,44.8110
2021-08-19,4766.1416,44.0464
2021-08-20,4807.6167,44.0108
2021-08-23,4832.1021,44.6776
2021-08-24,4841.0962,45.6912
2021-08-25,4850.5913,45.7445
2021-08-26,4835.1006,45.3089
2021-08-27,4848.0938,45.8690
2021-08-31,4865.0820,46.5981
2021-09-01,4871.5796,47.1938
2021-09-02,4876.5737,46.9804
2021-09-03,4862.5830,47.2293
2021-09-07,4879.5737,47.5050
2021-09-08,4869.5811,46.8115
2021-09-09,4843.5942,46.7225
2021-09-10,4817.1118,46.6692
2021-09-13,4814.1123,46.7937
2021-09-14,4804.1187,46.4025
2021-09-15,4794.6235,46.3936
2021-09-16,4802.2231,45.8690
2021-09-17,4786.2324,45.6734
2021-09-20,4735.2612,44.4464
2021-09-21,4755.7505,44.7754
2021-09-22,4794.2271,45.3356
2021-09-23,4813.2168,45.6912
2021-09-24,4812.2173,45.1488
2021-09-27,4802.7227,45.4422
2021-09-28,4761.2480,44.8554
2021-09-29,4806.2212,44.4375
2021-09-30,4767.2441,44.7932
2021-10-01,4716.2729,44.7487
2021-10-04,4668.3013,44.0908
2021-10-05,4721.7705,44.4020
2021-10-06,4690.7881,44.1530
2021-10-07,4778.7373,45.0155
2021-10-08,4760.7480,45.1844
2021-10-11,4771.2397,45.0955
2021-10-12,4740.2593,44.8643
2021-10-13,4723.2700,45.4867
2021-10-14,4793.2290,45.6290
2021-10-15,4806.2212,46.1802
2021-10-18,4824.7100,46.0646
2021-10-19,4835.7046,46.6781
2021-10-20,4846.6987,46.6692
2021-10-21,4839.7026,46.3669
2021-10-22,4866.6870,46.2691
2021-10-25,4883.1763,46.5092
2021-10-26,4911.1602,46.2691
2021-10-27,4900.6665,45.8957
2021-10-28,4895.1699,45.9401
2021-10-29,4929.6499,45.2733
2021-11-01,4962.1309,45.6290
2021-11-02,4996.6118,45.2200
2021-11-03,4977.6221,45.4334
2021-11-04,5077.5640,45.3267
2021-11-05,5109.0459,45.2733
2021-11-08,5088.0591,45.6912
2021-11-09,5074.0659,45.5134
2021-11-10,5084.0610,45.3267
2021-11-11,5100.0518,46.1091
2021-11-12,5113.5439,46.2335
2021-11-15,5115.0430,46.0824
2021-11-16,5133.0322,46.1446
2021-11-17,5092.0537,45.9046
2021-11-18,5091.0557,45.3444
2021-11-19,5097.0532,45.2733
2021-11-22,5121.5391,44.9088
2021-11-23,5070.0684,44.8643
2021-11-24,5098.0527,44.8021
2021-11-26,4992.1133,43.2995
2021-11-29,5041.0850,43.4684
2021-11-30,5010.1040,43.4240
2021-12-01,5050.0801,43.5840
2021-12-02,4971.6250,44.1175
2021-12-03,4965.1299,43.4951
2021-12-06,5003.6074,43.8330
2021-12-07,5135.0308,44.5265
2021-12-08,5129.0352,44.7043
2021-12-09,5141.0278,44.4909
2021-12-10,5114.5435,44.5265
2021-12-13,5093.0537,43.8203
2021-12-14,5038.0879,43.7211
2021-12-15,5042.5840,43.5949
2021-12-16,5087.1885,43.6490
2021-12-17,5056.7051,43.4325
2021-12-20,4959.2588,42.7832
2021-12-21,5015.7280,43.5047
2021-12-22,5056.2056,43.7121
2021-12-23,5088.1885,43.9376
2021-12-29,5106.1782,43.7933
2021-12-30,5116.1729,44.2950
2021-12-31,5091.1851,44.0784
2022-01-04,5095.1831,44.2408
2022-01-05,5091.6841,43.5190
2022-01-06,5010.7310,43.7175
2022-01-07,4979.7480,44.1145
2022-01-10,4910.2861,44.1145
2022-01-11,4965.7563,45.1341
2022-01-12,4983.7446,45.8830
2022-01-13,4975.2500,45.2334
2022-01-14,4905.7886,45.2153
2022-01-18,4895.2944,44.4123
2022-01-19,4862.8120,44.6017
2022-01-20,4886.3003,44.8634
2022-01-21,4810.8408,44.2137
2022-01-24,4640.4355,43.5911
2022-01-25,4673.9175,43.5099
2022-01-26,4748.3760,42.9595
2022-01-27,4747.8760,42.4632
2022-01-28,4704.3994,42.6708
2022-01-31,4795.8491,44.0694
2022-02-01,4833.3286,44.3401
2022-02-02,4855.3159,44.2679
2022-02-03,4807.8433,43.7987
2022-02-04,4776.8599,43.9070
2022-02-07,4818.3369,43.8167
2022-02-08,4813.3394,44.2408
2022-02-09,4895.7944,44.9356
2022-02-10,4866.8110,44.6378
2022-02-11,4806.3438,43.9611
2022-02-14,4742.3794,43.6543
2022-02-15,4791.8516,44.6017
2022-02-16,4771.3613,44.9266
2022-02-17,4729.3862,44.4032
2022-02-18,4672.4185,43.9611
2022-02-22,4631.4395,43.3385
2022-02-23,4601.9570,42.8332
2022-02-24,4548.9854,41.9489
2022-02-25,4717.8931,42.7249
2022-02-28,4738.8804,42.1655
2022-03-01,4694.4053,41.6060
2022-03-02,4724.3892,41.6782
2022-03-03,4692.9058,41.0917
2022-03-04,4637.9365,40.2616
2022-03-07,4619.4468,38.7547
2022-03-08,4542.4893,38.8810
2022-03-09,4647.4316,39.9819
2022-03-10,4615.4482,39.2329
2022-03-11,4670.9185,38.4118
2022-03-14,4633.4385,37.4824
2022-03-15,4666.4204,37.5366
2022-03-16,4762.8687,40.5593
2022-03-17,4797.4385,40.3518
2022-03-18,4838.9170,40.9293
2022-03-21,4852.4097,40.2977
2022-03-22,4874.8965,41.0286
2022-03-23,4880.3940,40.7579
2022-03-24,4880.3940,40.9744
2022-03-25,4903.3833,40.6496
2022-03-28,4954.3550,40.7849
2022-03-29,5024.3164,41.4797
2022-03-30,5012.3242,41.3624
2022-03-31,4993.3330,40.7398
2022-04-01,4959.3521,41.4166
2022-04-04,4994.8330,42.1474
2022-04-05,4975.3433,41.3714
2022-04-06,4888.3896,40.8300
2022-04-07,4881.3940,40.5052
2022-04-08,4946.3584,40.5413
2022-04-11,4869.4014,40.0360
2022-04-12,4889.3887,39.9097
2022-04-13,4858.9058,40.4330
2022-04-14,4862.9033,39.9097
2022-04-19,4883.3926,39.5758
2022-04-20,4896.3853,39.3412
2022-04-21,4902.3833,38.5833
2022-04-22,4831.9209,38.2404
2022-04-25,4758.4604,37.9607
2022-04-26,4776.9497,37.1305
2022-04-27,4804.4351,37.5636
2022-04-28,4841.9146,38.1050
2022-04-29,4823.4243,38.2404
2022-05-03,4803.4351,38.4660
2022-05-04,4762.4580,38.8810
2022-05-05,4813.4297,37.4463
2022-05-06,4768.4546,36.9320
2022-05-09,4644.5205,35.8673
2022-05-10,4620.5332,36.0387
2022-05-11,4672.5063,35.7861
2022-05-12,4615.0356,35.5515
2022-05-13,4715.9819,36.5350
2022-05-16,4689.4961,36.3906
2022-05-17,4682.0005,37.2839
2022-05-18,4629.5273,36.3906
2022-05-19,4528.0830,36.9681
2022-05-20,4525.5850,37.1215
2022-05-23,4587.5508,37.4012
2022-05-24,4535.0786,36.7516
2022-05-25,4587.0508,36.9320
2022-05-26,4661.0112,37.5095
2022-05-27,4727.4771,37.9426
2022-05-31,4727.4771,38.4750
2022-06-01,4731.4741,38.2043
2022-06-06,4774.4507,38.4389
2022-06-07,4736.4697,38.5562
2022-06-08,4774.4507,38.7637
2022-06-09,4705.9878,37.8465
2022-06-10,4578.5566,37.4279
2022-06-13,4489.1025,36.1175
2022-06-14,4497.5977,36.6180
2022-06-15,4514.5889,37.1003
2022-06-16,4295.9722,35.9628
2022-06-17,4329.9565,36.0993
2022-06-21,4407.4194,36.6817
2022-06-22,4406.9209,36.0265
2022-06-23,4409.4189,36.1357
2022-06-24,4510.3716,36.9911
2022-06-27,4545.8550,37.0366
2022-06-28,4551.8516,36.8091
2022-06-29,4507.8716,36.6635
2022-06-30,4450.8994,36.4906
2022-07-01,4485.8833,36.2631
2022-07-05,4481.8838,35.9810
2022-07-06,4548.8525,35.7626
2022-07-07,4594.3320,36.4815
2022-07-08,4618.3203,36.4815
2022-07-11,4597.8291,35.5078
2022-07-12,4600.3286,35.3713
2022-07-13,4534.8594,35.2894
2022-07-14,4510.3716,34.9709
2022-07-15,4598.3291,35.1529
2022-07-18,4601.8281,35.3986
2022-07-19,4629.8140,35.9810
2022-07-20,4691.7856,35.8263
2022-07-21,4699.7822,36.2358
2022-07-22,4698.7832,35.8718
2022-07-25,4683.2891,35.9992
2022-07-26,4640.8101,35.7171
2022-07-27,4680.7900,36.3814
2022-07-28,4731.7671,36.5361
2022-07-29,4769.7480,36.3632
2022-08-01,4779.7441,36.0538
2022-08-02,4771.2466,35.8809
2022-08-03,4823.2231,36.1630
2022-08-04,4832.2197,36.4178
2022-08-05,4834.7188,36.4542
2022-08-08,4867.7036,36.4997
2022-08-09,4832.2197,36.3632
2022-08-10,4863.7041,36.8182
2022-08-11,4902.6865,36.9638
2022-08-12,4944.6660,37.3551
2022-08-15,4985.6470,37.1822
2022-08-16,5000.6392,37.1731
2022-08-17,4976.6509,37.0184
2022-08-18,5012.6343,36.8091
2022-08-19,5018.6313,36.3086
2022-08-22,4958.1597,35.9901
2022-08-23,4906.1846,36.1812
2022-08-24,4944.6660,36.1721
2022-08-25,4955.1611,36.9547
2022-08-26,4914.1797,36.4087
2022-08-30,4831.7197,35.7535
2022-08-31,4827.7212,35.8809
2022-09-01,4765.2510,35.5988
2022-09-02,4872.2007,35.2712
2022-09-06,4798.7354,34.8526
2022-09-07,4822.7236,35.1620
2022-09-08,4885.1943,34.9709
2022-09-09,4927.6743,35.4896
2022-09-12,4952.6621,36.0174
2022-09-13,4875.6982,34.9072
2022-09-14,4817.7266,35.0801
2022-09-15,4809.8740,34.7070
2022-09-16,4756.8970,34.3885
2022-09-20,4762.8950,34.3066
2022-09-21,4798.8784,33.7333
2022-09-22,4697.9238,33.5695
2022-09-23,4732.9082,32.7414
2022-09-26,4750.8984,32.3410
2022-09-27,4762.8950,32.3046
2022-09-28,4796.8784,32.5867
2022-09-29,4629.4526,31.8587
2022-09-30,4618.9575,31.7404
2022-10-03,4563.4814,32.2591
2022-10-04,4672.9346,33.3147
2022-10-05,4683.4287,33.3329
2022-10-06,4740.9033,33.1327
2022-10-07,4653.9419,32.4411
2022-10-10,4617.4585,31.9861
2022-10-11,4565.9795,31.4765
2022-10-12,4564.9810,31.5129
2022-10-13,4496.0117,31.6039
2022-10-14,4542.9912,31.1307
2022-10-17,4535.9927,31.9861
2022-10-18,4607.4619,31.9952
2022-10-19,4622.9561,31.4128
2022-10-20,4625.9551,31.6130
2022-10-21,4623.4561,32.0953
2022-10-24,4679.9297,30.8759
2022-10-25,4691.9248,31.1307
2022-10-26,4696.4238,31.6403
2022-10-27,4656.9404,31.3946
2022-10-28,4671.9346,31.2035
2022-10-31,4723.4116,31.1125
2022-11-01,4731.9082,31.6858
2022-11-02,4698.9233,31.4219
2022-11-03,4713.9146,31.6039
2022-11-04,4702.9209,32.9416
2022-11-07,4690.9253,32.9598
2022-11-08,4725.4111,33.1964
2022-11-09,4726.9106,32.6231
2022-11-10,4785.8833,33.8061
2022-11-11,4800.8770,34.7252
2022-11-14,4841.8589,34.5159
2022-11-15,4815.3706,35.3076
2022-11-16,4770.8892,34.7434
2022-11-17,4752.8975,34.8071
2022-11-18,4746.9009,34.6069
2022-11-21,4762.8950,34.1701
2022-11-22,4781.8862,34.2520
2022-11-23,4765.3931,34.5341
2022-11-25,4765.8926,34.3703
2022-11-28,4748.9009,34.2156
2022-11-29,4720.4126,34.9527
2022-11-30,4752.8975,35.9628
2022-12-01,4757.8970,35.8445
2022-12-02,4738.9038,35.9810
2022-12-05,4728.9092,35.5715
2022-12-06,4649.9438,35.5260
2022-12-07,4637.4497,35.3167
2022-12-08,4653.4424,35.7444
2022-12-09,4641.9478,35.5078
2022-12-12,4635.4497,35.3986
2022-12-13,4696.9238,35.6517
2022-12-14,4684.4282,35.6702
2022-12-15,4578.1221,34.8480
2022-12-16,4541.1357,34.9496
2022-12-19,4531.1396,34.9773
2022-12-20,4530.1401,34.9681
2022-12-21,4619.1040,35.2822
2022-12-22,4560.1279,34.9681
2022-12-23,4576.6221,34.9219
2022-12-28,4567.1245,34.9219
2022-12-29,4598.6123,35.5039
2022-12-30,4587.1167,35.0143
2023-01-03,4602.6113,35.3099
2023-01-04,4643.0947,36.3723
2023-01-05,4633.0972,36.2615
2023-01-06,4661.0869,37.0190
2023-01-09,4691.0742,37.2962
2023-01-10,4650.0913,37.5641
2023-01-11,4710.0659,37.7212
2023-01-12,4741.0537,37.9059
2023-01-13,4736.0552,38.1554
2023-01-17,4736.5542,37.9429
2023-01-18,4686.0767,37.6842
2023-01-19,4608.6079,37.9706
2023-01-20,4653.0903,38.5526
2023-01-23,4737.0542,38.8298
2023-01-24,4749.0513,38.8575
2023-01-25,4705.5684,38.8945
2023-01-26,4746.5518,39.2640
2023-01-27,4781.0381,39.0792
2023-01-30,4765.0439,38.2940
2023-01-31,4782.0381,38.2108
2023-02-01,4807.0269,38.6820
2023-02-02,4931.4756,38.4510
2023-02-03,5002.9458,37.7674
2023-02-06,4951.9668,37.2131
2023-02-07,4951.9668,37.3609
2023-02-08,4930.9766,37.3147
2023-02-09,4916.9814,37.4902
2023-02-10,4892.4912,37.1299
2023-02-13,4920.9805,37.4348
2023-02-14,4888.9927,37.3701
2023-02-15,4970.4600,37.0560
2023-02-16,4969.4609,37.0652
2023-02-17,4905.4873,36.6587
2023-02-21,4821.0205,36.1968
2023-02-22,4818.5229,36.0213
2023-02-23,4824.0190,36.1968
2023-02-24,4814.5234,35.3838
2023-02-27,4826.0190,35.5686
2023-02-28,4783.0366,35.3191
2023-03-01,4792.5327,36.0767
2023-03-02,4815.0234,36.2060
2023-03-03,4881.4966,36.5294
2023-03-06,4911.9829,36.4001
2023-03-07,4905.9868,35.7903
2023-03-08,4900.4893,35.9381
2023-03-09,4876.9976,35.1436
2023-03-10,4744.5527,34.9588
2023-03-13,4640.0952,35.0143
2023-03-14,4691.5742,35.0327
2023-03-15,4625.1016,34.4322
2023-03-16,4683.1924,34.9588
2023-03-17,4644.2090,34.7463
2023-03-20,4628.2153,34.8757
2023-03-21,4717.1797,35.1898
2023-03-22,4722.1782,35.3284
2023-03-23,4691.6899,35.8180
2023-03-24,4655.2031,35.7256
2023-03-27,4689.1904,35.5316
2023-03-28,4664.7007,36.0397
2023-03-29,4716.1802,36.1414
2023-03-30,4750.1670,36.5017
2023-03-31,4786.1528,36.4555
2023-04-03,4804.1460,36.5294
2023-04-04,4762.1631,36.5294
2023-04-05,4744.1699,36.2430
2023-04-06,4766.1611,36.3908
2023-04-11,4797.6489,36.6495
2023-04-12,4792.1509,36.3908
2023-04-13,4794.1494,36.8897
2023-04-14,4833.6353,36.6957
2023-04-17,4857.1255,36.8527
2023-04-18,4855.1255,36.8066
2023-04-19,4838.1328,36.4370
2023-04-20,4826.1377,36.3816
2023-04-21,4840.1328,36.0397
2023-04-24,4826.6377,35.9566
2023-04-25,4820.6392,35.2822
2023-04-26,4769.1602,35.4854
2023-04-27,4779.6562,35.9658
2023-04-28,4796.1489,36.1506
2023-05-02,4774.1572,35.6794
2023-05-03,4772.1577,35.6240
2023-05-04,4714.1802,35.9104
2023-05-05,4756.6650,36.3908
2023-05-09,4762.6631,36.1876
2023-05-10,4765.6611,36.1691
2023-05-11,4793.6499,36.0397
2023-05-12,4806.1450,35.6148
2023-05-15,4805.6460,36.2707
2023-05-16,4807.1450,36.0120
2023-05-17,4807.6450,36.1783
2023-05-18,4876.6177,35.9843
2023-05-19,4878.1172,36.0120
2023-05-22,4899.6099,36.3077
2023-05-23,4879.6172,35.7441
2023-05-24,4815.1421,35.4762
2023-05-25,4840.6318,35.4023
2023-05-26,4896.6108,36.0305
2023-05-30,4868.1226,35.6148
2023-05-31,4817.6416,35.2822
2023-06-01,4825.1377,35.9104
2023-06-02,4929.0986,36.5294
2023-06-05,4954.0884,36.5202
2023-06-06,4958.0874,36.8435
2023-06-07,4934.5962,36.6852
2023-06-08,4906.1074,36.9459
2023-06-09,4907.1069,37.1135
2023-06-12,4945.5908,37.1880
2023-06-13,4974.5806,37.5604
2023-06-14,4965.5840,37.8398
2023-06-15,4932.3896,38.1936
2023-06-16,4930.8906,38.0632
2023-06-20,4895.4014,37.3184
2023-06-21,4895.4014,37.1415
2023-06-22,4879.9067,37.0111
2023-06-23,4854.9136,36.4711
2023-06-26,4851.4165,36.5921
2023-06-27,4858.9136,36.9645
2023-06-28,4923.8916,36.7411
2023-06-29,4944.8857,36.5456
2023-06-30,4961.3804,36.8342
2023-07-03,4980.8735,37.2439
2023-07-05,4956.3818,37.0204
2023-07-06,4876.4072,36.2662
2023-07-07,4861.9121,36.6759
2023-07-10,4859.4136,36.7038
2023-07-11,4860.4136,37.0763
2023-07-12,4902.8994,37.9050
2023-07-13,4894.4019,38.3984
2023-07-14,4907.3979,38.1843
2023-07-17,4911.8955,38.2308
2023-07-18,4942.3857,37.9515
2023-07-19,5038.3560,37.8770
2023-07-20,5033.3564,37.5977
2023-07-21,5030.8574,37.5418
2023-07-24,5044.3525,38.0539
2023-07-25,5035.8560,38.3705
2023-07-26,5000.8667,38.5940
2023-07-27,5065.8457,38.1191
2023-07-28,5068.3452,39.0409
2023-07-31,5068.8452,39.0595
2023-08-01,5080.3413,38.5660
2023-08-02,5029.3579,37.6442
2023-08-03,5006.3652,37.7932
2023-08-04,5018.8613,37.7467
2023-08-07,4992.8696,37.6908
2023-08-08,4975.8755,37.2346
2023-08-09,4980.8735,37.3277
2023-08-10,5015.8628,37.3835
2023-08-11,4972.8760,36.8342
2023-08-14,4989.3716,36.6573
2023-08-15,4940.3872,36.2383
2023-08-16,4917.3940,35.9124
2023-08-17,4871.4102,35.9962
2023-08-18,4837.4204,35.7541
2023-08-21,4843.4180,35.8379
2023-08-22,4876.9072,35.7634
2023-08-23,4920.3940,36.3314
2023-08-24,4924.3916,36.1917
2023-08-25,4920.8940,36.2290
2023-08-29,5010.3647,37.0483
2023-08-30,5004.3657,36.9273
2023-08-31,5034.3564,36.4711
2023-09-01,5053.8491,36.8994
2023-09-05,5049.3511,36.6014
2023-09-06,5035.3564,36.3966
2023-09-07,5028.8579,35.9683
2023-09-08,5047.3521,36.0428
2023-09-11,5042.8525,36.4897
2023-09-12,5054.8491,36.3780
2023-09-13,5052.3496,36.3314
2023-09-14,5104.4712,36.5735
2023-09-15,5085.4771,36.4338
2023-09-18,5072.4805,36.3873
2023-09-19,5046.4883,36.1731
2023-09-20,5076.4795,36.0241
2023-09-21,5006.0005,35.4003
2023-09-22,5023.9946,35.8193
2023-09-25,5003.5010,35.6610
2023-09-26,4976.5098,35.1582
2023-09-27,4972.0103,35.2141
2023-09-28,4977.0093,35.3072
2023-09-29,4997.0034,35.3351
2023-10-02,4982.5068,35.1582
2023-10-03,4930.0244,34.6927
2023-10-04,4909.5303,34.5903
2023-10-05,4905.5312,34.7206
2023-10-06,4926.5244,35.2234
2023-10-09,4953.5166,35.0558
2023-10-10,5024.4946,35.5586
2023-10-11,4999.5029,35.7821
2023-10-12,5042.4893,35.3817
2023-10-13,5020.4956,35.2513
2023-10-16,5042.4893,35.5120
2023-10-17,5048.4878,35.4189
2023-10-18,5015.4980,34.8789
2023-10-19,4983.5068,34.6740
2023-10-20,4894.5342,34.2551
2023-10-23,4866.5425,34.2271
2023-10-24,4897.0332,34.6647
2023-10-25,4881.5381,34.2085
2023-10-26,4829.5537,34.0409
2023-10-27,4802.5620,34.0130
2023-10-30,4811.5591,34.3668
2023-10-31,4844.5488,34.1713
2023-11-01,4890.5352,34.4878
2023-11-02,4973.5098,35.0930
2023-11-03,4977.5093,35.8100
2023-11-06,4960.5146,36.0986
2023-11-07,5001.5015,36.0335
2023-11-08,4995.5034,35.7914
2023-11-09,5030.4932,35.4562
2023-11-10,5029.4937,35.7076
2023-11-13,5048.9878,35.6983
2023-11-14,5073.4805,36.6480
2023-11-15,5103.4712,36.9552
2023-11-16,5083.4775,36.6014
2023-11-17,5114.4688,36.6480
2023-11-20,5114.4688,37.1042
2023-11-21,5098.4731,36.8714
2023-11-22,5141.9604,36.7970
2023-11-24,5097.4731,36.8156
2023-11-27,5091.4746,36.6666
2023-11-28,5073.4805,36.9739
2023-11-29,5075.4805,36.7597
2023-11-30,5079.9785,36.8342
2023-12-01,5106.9707,36.9925
2023-12-04,5099.9722,36.5735
2023-12-05,5118.4673,36.3500
2023-12-06,5132.4634,36.3035
2023-12-07,5141.4604,36.4804
2023-12-08,5169.4512,36.3221
2023-12-11,5181.4482,36.5362
2023-12-12,5199.4424,36.5456
2023-12-13,5228.4336,36.9087
2023-12-14,5210.5884,37.4487
2023-12-15,5238.0811,37.2253
2023-12-18,5262.5747,37.2066
2023-12-19,5253.5771,37.5232
2023-12-20,5298.5645,36.8477
2023-12-21,5275.5708,37.5403
2023-12-22,5263.5742,37.3600
2023-12-27,5277.5703,37.8723
2023-12-28,5305.5625,38.1664
2023-12-29,5308.0620,38.1475
2024-01-02,5305.5625,37.7016
2024-01-03,5245.5791,37.4928
2024-01-04,5245.5791,37.3695
2024-01-05,5218.5864,37.4170
2024-01-08,5228.0840,37.5213
2024-01-09,5266.5737,36.9900
2024-01-10,5274.5713,36.9046
2024-01-11,5258.0752,37.0564
2024-01-12,5282.0693,37.1893
2024-01-16,5296.5654,36.2880
2024-01-17,5246.5791,35.7472
2024-01-18,5266.5737,36.0413
2024-01-19,5300.5640,36.4208
2024-01-22,5340.5532,36.0982
2024-01-23,5345.0527,36.4113
2024-01-24,5369.5454,36.8193
2024-01-25,5383.5420,36.8667
2024-01-26,5395.5381,36.8952
2024-01-29,5403.5366,36.9141
2024-01-30,5443.5259,36.6200
2024-01-31,5392.5396,36.4208
2024-02-01,5369.5454,36.7718
2024-02-02,5457.5210,36.6675
2024-02-05,5482.0146,36.7149
2024-02-06,5482.5146,37.5498
2024-02-07,5499.5103,37.5972
2024-02-08,5505.5083,37.3885
2024-02-09,5516.5054,37.5498
2024-02-12,5554.4961,37.8439
2024-02-13,5485.5137,37.1323
2024-02-14,5519.5049,37.6636
2024-02-15,5552.4966,37.8439
2024-02-16,5580.4878,38.0241
2024-02-20,5511.5063,38.0810
2024-02-21,5513.5063,38.1475
2024-02-22,5598.4839,38.5364
2024-02-23,5609.4800,38.5174
2024-02-26,5602.4824,38.3467
2024-02-27,5591.4858,38.4226
2024-02-28,5599.4839,37.9198
2024-02-29,5608.4800,37.9387
2024-03-01,5652.4688,38.4036
2024-03-04,5644.4712,38.3182
2024-03-05,5596.4839,37.9767
2024-03-06,5623.4775,38.5269
2024-03-07,5643.4722,38.7641
2024-03-08,5622.4780,38.7262
2024-03-11,5593.4854,38.8115
2024-03-12,5649.9697,39.2385
2024-03-13,5658.4668,39.1151
2024-03-14,5639.0806,38.9159
2024-03-15,5615.5864,38.6787
2024-03-18,5663.0747,38.7451
2024-03-19,5664.5737,38.5554
2024-03-20,5677.5698,38.9918
2024-03-21,5782.5439,39.0392
2024-03-22,5784.5439,38.7641
2024-03-25,5763.5493,38.7926
2024-03-26,5775.5459,38.7641
2024-03-27,5768.5474,38.8305
2024-03-28,5790.5420,38.9728
2024-04-02,5753.0513,39.1626
2024-04-03,5764.5493,39.1910
2024-04-04,5770.5474,39.0487
2024-04-05,5733.5562,39.1341
2024-04-08,5744.5537,39.3903
2024-04-09,5704.5640,39.6559
2024-04-10,5728.5576,39.1151
2024-04-11,5730.0576,39.3523
2024-04-12,5752.0518,38.4510
2024-04-15,5732.5571,38.2044
2024-04-16,5650.5771,37.7016
2024-04-17,5619.5854,37.6731
2024-04-18,5638.5811,37.8249
2024-04-19,5612.5874,37.6731
2024-04-22,5642.0801,38.0810
2024-04-23,5687.5674,38.3941
2024-04-24,5683.0698,38.5269
2024-04-25,5606.0879,38.6123
2024-04-26,5703.5640,39.0582
2024-04-29,5682.5698,39.4377
2024-04-30,5661.5752,38.8874
2024-05-01,5615.5864,38.9254
2024-05-02,5641.5801,39.9310
2024-05-03,5696.5664,40.2915
2024-05-07,5788.5430,40.1018
2024-05-08,5791.5420,40.1113
2024-05-09,5813.5361,40.2346
2024-05-10,5826.5337,40.3200
2024-05-13,5812.5366,40.6236
2024-05-14,5809.5381,40.8418
2024-05-15,5839.5298,41.2782
2024-05-16,5861.5244,41.3636
2024-05-17,5829.5327,41.5438
2024-05-20,5856.5259,41.3920
2024-05-21,5834.5312,41.1359
2024-05-22,5822.5337,41.0031
2024-05-23,5825.5337,40.6995
2024-05-24,5805.5386,40.8133
2024-05-28,5791.5420,40.7564
2024-05-29,5765.5493,40.1492
2024-05-30,5748.5518,40.0354
2024-05-31,5724.5586,39.6464
2024-06-03,5760.0498,40.0638
2024-06-04,5747.5527,39.5041
2024-06-05,5812.5366,40.1397
2024-06-06,5833.5312,40.3390
2024-06-07,5851.5264,39.8836
2024-06-10,5839.5298,40.1208
2024-06-11,5823.5337,39.9870
2024-06-12,5868.5229,40.3882
2024-06-13,5826.8208,40.2927
2024-06-14,5844.8179,40.3405
2024-06-17,5856.8149,40.5984
2024-06-18,5896.8066,40.9709
2024-06-20,5921.8008,40.9041
2024-06-21,5907.8047,40.7608
2024-06-24,5913.8037,40.7608
2024-06-25,5901.3057,40.6653
2024-06-26,5913.8037,40.5793
2024-06-27,5918.3022,40.6079
2024-06-28,5944.7969,40.6844
2024-07-01,5915.8032,40.7799
2024-07-02,5914.8032,40.9041
2024-07-03,5930.7993,41.5059
2024-07-05,5934.7988,41.6778
2024-07-08,5943.7974,41.6874
2024-07-09,5961.7930,41.8593
2024-07-10,5964.7930,42.0981
2024-07-11,5944.7969,42.3465
2024-07-12,5962.2930,42.5185
2024-07-15,5968.2920,42.0695
2024-07-16,5974.7915,42.3083
2024-07-17,5915.8032,41.6205
2024-07-18,5880.8101,41.2289
2024-07-19,5858.8145,40.8277
2024-07-22,5888.3086,41.1715
2024-07-23,5925.8008,40.8085
2024-07-24,5821.8213,40.2163
2024-07-25,5812.3242,40.0539
2024-07-26,5833.3193,40.4646
2024-07-29,5829.8203,40.3309
2024-07-30,5833.8193,40.1494
2024-07-31,5922.3008,41.0283
2024-08-01,5874.8105,40.3118
2024-08-02,5694.8481,39.7387
2024-08-05,5607.8643,38.6115
2024-08-06,5655.8550,38.8312
2024-08-07,5738.3389,39.0700
2024-08-08,5725.8413,39.9584
2024-08-09,5734.8394,40.1781
2024-08-12,5747.8364,40.3118
2024-08-13,5796.8267,40.7608
2024-08-14,5838.8179,40.5411
2024-08-15,5911.3037,40.9900
2024-08-16,5908.3047,41.4677
2024-08-19,5921.8008,41.8689
2024-08-20,5913.8037,41.5441
2024-08-21,5914.8032,41.7065
2024-08-22,5904.8052,41.1906
2024-08-23,5885.8086,41.8784
2024-08-27,5869.8120,41.5823
2024-08-28,5857.8149,41.3244
2024-08-29,5916.3032,41.3435
2024-08-30,5899.3057,41.4295
2024-09-03,5879.8101,40.6079
2024-09-04,5812.8237,40.5984
2024-09-05,5769.3320,40.6557
2024-09-06,5697.3477,39.9106
